wqms_id,wqms_lat,wqms_lon,country_name,hydrobasin_level12,LINKNO,merged_LINKNO,gauge_id,gauge_distance_km
wqms_23204037,62.53019,-150.81372,United States of America,8120425590,810284657,810284657,,
wqms_23204038,62.66369,-149.91695,United States of America,8120424750,810462725,810408963,grdc_4105820,23.8872
wqms_23204039,62.70619,-149.84135,United States of America,8120424750,810454322,810408963,grdc_4105820,16.7066
wqms_23204040,62.7803,-149.67806,United States of America,8120423700,810430797,810408963,grdc_4105820,9.556
wqms_23204041,62.79076,-149.62324,United States of America,8120423700,810419035,810408963,grdc_4105820,14.4598
wqms_23204042,62.81408,-149.5856,United States of America,8120230500,810442554,810408963,grdc_4105820,17.3389
wqms_23204043,62.85628,-145.61894,United States of America,8120228910,810439190,810318208,,
wqms_23204044,63.05516,-145.50214,United States of America,8120421180,810378690,810318208,,
wqms_23204045,63.23269,-145.68141,United States of America,8120218370,810390440,810348444,,
wqms_23204046,63.67697,-145.88436,United States of America,8120414780,810279523,810279523,,
wqms_23204047,63.85022,-148.89215,United States of America,8120207470,810400468,810400468,,
wqms_23204048,63.85775,-148.95325,United States of America,8120206990,810442468,810413948,grdc_4103621,2.0301
wqms_23204049,63.85862,-148.9522,United States of America,8120206990,810442468,810413948,grdc_4103621,2.2867
wqms_23204050,63.86591,-148.76072,United States of America,8120207390,810334946,810308067,,
wqms_23204051,64.39437,-146.27009,United States of America,8120408100,810208900,810208900,,
wqms_23204052,64.47051,-146.53819,United States of America,8120192670,810276097,810210587,,
wqms_23204053,64.48555,-146.65249,United States of America,8120192670,810326495,810318067,grdc_4103650,23.7559
wqms_23204054,64.82533,-147.0795,United States of America,8120185460,810355027,810343257,grdc_4103631,14.6645
wqms_23204055,64.82894,-147.02887,United States of America,8120185460,810351667,810343257,grdc_4103631,22.4759
wqms_23204056,64.84631,-147.45336,United States of America,8120185110,810292865,810343257,grdc_4103630,23.4466
wqms_23204057,65.06244,-147.81121,United States of America,3120012140,810324768,810274349,,
wqms_23204058,65.25964,-141.6346,United States of America,3120012140,810346591,810321389,,
wqms_23204059,65.29181,-146.39726,United States of America,3120012140,810276029,810274349,,
wqms_23204060,65.29478,-141.61023,United States of America,3120012140,810312989,810313002,,
wqms_23204061,65.42456,-141.37378,United States of America,3120012120,810331458,810267624,,
wqms_23204062,65.42617,-141.38283,United States of America,3120012120,810339857,810314649,,
wqms_23204063,65.46407,-148.6323,United States of America,3120012120,810380174,810299531,grdc_4103540,25.5151
wqms_23204064,66.4382,-150.64177,United States of America,3120012060,810296094,810277615,,
wqms_23204065,66.79312,-150.71253,United States of America,3120012060,810301105,810238942,,
wqms_23204066,67.25822,-150.18716,United States of America,3120012020,810353149,810279227,,
wqms_23204067,67.90235,-149.82376,United States of America,3120011980,810301013,810301013,,
wqms_23204068,68.12908,-149.73366,United States of America,3120011940,810215313,810215313,,
wqms_23204069,68.50808,-149.14903,United States of America,3120011940,810383285,810326166,grdc_4101460,29.4872
wqms_23204070,70.27411,-148.24243,United States of America,8120008510,810142897,810179876,,
wqms_23204071,31.47333,-85.16254,United States of America,7120734210,750203459,750181556,hysets_02343300,0.0008
wqms_23204072,31.02767,-86.70994,United States of America,7121159140,750159071,750121773,camels_02369800,0.0005
wqms_23204073,31.00013,-87.59911,United States of America,7120743720,750175056,750158479,,
wqms_23204074,30.93377,-87.68461,United States of America,7120743710,750173281,750145456,,
wqms_23204075,30.69038,-87.44021,United States of America,7121161970,750204072,750182755,hysets_02376500,0.0104
wqms_23204076,30.69131,-87.70667,United States of America,7120747510,750159079,750159079,hysets_02377500,15.6209
wqms_23204077,30.66386,-87.63906,United States of America,7120747510,750184537,750159079,hysets_02377500,0
wqms_23204078,30.70673,-87.63311,United States of America,7120747360,750169735,750183350,,
wqms_23204079,30.56555,-87.67208,United States of America,7121163060,750168555,750015226,hysets_02377960,16.2258
wqms_23204080,30.51162,-87.58169,United States of America,7121163060,750175661,750015226,hysets_02377960,0.0008
wqms_23204081,30.40663,-87.6303,United States of America,7120046490,750017007,750017007,hysets_02378170,4.4752
wqms_23204082,30.39589,-87.62589,United States of America,7120046490,750110544,750017007,hysets_02378170,0.0002
wqms_23204083,30.36949,-87.61976,United States of America,7120046490,750110544,750017007,hysets_02378170,3.8473
wqms_23204084,30.41497,-87.59119,United States of America,7120046490,750126529,750126529,,
wqms_23204085,30.35566,-87.7097,United States of America,7120046510,750098705,750098705,,
wqms_23204086,30.32556,-87.70622,United States of America,7120046510,750104626,750098705,,
wqms_23204087,30.40661,-87.73601,United States of America,7120046520,750111135,750015231,hysets_02378300,0.0002
wqms_23204088,30.65445,-87.79165,United States of America,7121162680,750156121,750156121,,
wqms_23204089,30.63665,-87.79958,United States of America,7121162680,750156121,750156121,,
wqms_23204090,30.54522,-87.79905,United States of America,7121163120,750160860,750162043,hysets_02378500,0.0002
wqms_23204091,30.49137,-87.79738,United States of America,7121163120,750160269,750159085,,
wqms_23204092,30.48278,-87.81883,United States of America,7121163580,750009901,750009901,,
wqms_23204093,30.55242,-87.89222,United States of America,7120046530,,,,
wqms_23204094,30.56353,-87.89416,United States of America,7120046530,,,,
wqms_23204095,30.65547,-87.88416,United States of America,7120046540,,,,
wqms_23204096,30.65269,-87.91166,United States of America,7120046540,,,,
wqms_23204097,34.58645,-85.56354,United States of America,7120672090,750142990,750141806,hysets_02398950,16.3369
wqms_23204098,32.79844,-86.43536,United States of America,7120706860,750279791,750227056,grdc_4149440,28.3891
wqms_23204099,32.36818,-86.1251,United States of America,7121147400,750144235,750143643,,
wqms_23204100,32.39833,-86.148,United States of America,7121147400,750177978,750143643,,
wqms_23204101,32.39433,-86.21856,United States of America,7120712470,750047738,750047738,,
wqms_23204102,32.42704,-86.24271,United States of America,7120712470,750163769,750160218,,
wqms_23204103,32.456,-86.31311,United States of America,7121147690,750244872,750227056,grdc_4149440,33.8112
wqms_23204104,32.38287,-86.31496,United States of America,7121147690,750228299,750227056,hysets_02420000,12.1011
wqms_23204105,32.41057,-86.40795,United States of America,7120714220,750257306,750227056,hysets_02420000,0.0003
wqms_23204106,32.50335,-86.58231,United States of America,7120712600,750182711,750157843,,
wqms_23204107,32.49851,-86.5342,United States of America,7120712560,750168503,750150741,,
wqms_23204108,32.28222,-86.19756,United States of America,7120716910,750230077,750182721,,
wqms_23204109,32.30731,-86.29946,United States of America,7121148480,750248429,750240734,hysets_02421000,0.0001
wqms_23204110,33.54604,-86.61339,United States of America,7120693200,750221755,750233594,hysets_02423380,18.3693
wqms_23204111,33.48177,-86.71275,United States of America,7120693200,750230637,750233594,hysets_02423380,0.0001
wqms_23204112,33.45067,-86.71512,United States of America,7120693200,750231229,750233594,hysets_02423380,6.194
wqms_23204113,33.49941,-86.61354,United States of America,7120693280,750169660,750169660,hysets_02423398,8.3158
wqms_23204114,33.48186,-86.6179,United States of America,7120693280,750038237,750038237,,
wqms_23204115,33.45007,-86.64776,United States of America,7120693280,750178542,750178542,hysets_0242340550,1.3981
wqms_23204116,33.44879,-86.64476,United States of America,7120693280,750178542,750178542,hysets_0242340550,0.7606
wqms_23204117,33.43106,-86.66003,United States of America,7120693280,750178542,750178542,hysets_0242340550,3.5359
wqms_23204118,33.43933,-86.657,United States of America,7120693280,750178542,750178542,hysets_0242340550,4.72
wqms_23204119,33.46063,-86.66983,United States of America,7120693280,750196301,750195709,hysets_02423410,0.0003
wqms_23204120,33.39381,-86.82377,United States of America,7120695670,750032319,750032319,,
wqms_23204121,33.52257,-86.71549,United States of America,7121139430,750143612,750143612,hysets_02423586,16.2845
wqms_23204122,33.51682,-86.72368,United States of America,7121139430,750143612,750143612,hysets_02423586,17.4764
wqms_23204123,33.32592,-86.94917,United States of America,7120698600,750231825,750143612,hysets_02423630,0.0004
wqms_23204124,32.53294,-87.09034,United States of America,7120712950,750221781,750240721,hysets_02424940,0.0007
wqms_23204125,31.29744,-87.71244,United States of America,7120736410,750209976,750160841,hysets_02429595,15.4159
wqms_23204126,31.21523,-87.7304,United States of America,7120738300,750180378,750168539,,
wqms_23204127,31.12794,-87.81916,United States of America,7120738580,750188668,750180972,,
wqms_23204128,34.10611,-87.98964,United States of America,7121133020,750266732,750266731,hysets_02438000,1.7893
wqms_23204129,33.57501,-88.08334,United States of America,7121137220,750254907,750255497,hysets_02442500,0.0003
wqms_23204130,33.29433,-88.26411,United States of America,7120697020,750251954,750167292,hysets_02444000,0.0002
wqms_23204131,33.2104,-88.28873,United States of America,7120698580,750273268,750304031,hysets_02444160,0.0363
wqms_23204132,33.07992,-88.23804,United States of America,7120700360,750275048,750304031,hysets_02444500,0.0002
wqms_23204133,33.25012,-88.08156,United States of America,7120698360,750246627,750188014,hysets_02445000,0.0001
wqms_23204134,33.25698,-87.77677,United States of America,7121140190,750269715,750252529,hysets_02446500,0.0002
wqms_23204135,33.03744,-88.10433,United States of America,7120701820,750249001,750252529,hysets_02447000,0.0005
wqms_23204136,32.8481,-88.15601,United States of America,7120705510,750259070,750304031,hysets_02447025,0.0003
wqms_23204137,32.85245,-88.15495,United States of America,7120705510,750259070,750304031,hysets_02447025,0.5965
wqms_23204138,32.93244,-88.29775,United States of America,7120703900,750256108,750263202,hysets_02448000,69.063
wqms_23204139,32.82579,-88.15597,United States of America,7120706190,750275055,750304031,hysets_02447025,7.2823
wqms_23204140,33.94822,-86.86036,United States of America,7121134020,750263183,750263183,,
wqms_23204141,33.87258,-86.92238,United States of America,7121134550,750263778,750248381,hysets_02450180,0.0001
wqms_23204142,33.95265,-87.0038,United States of America,7121134550,750195696,750195104,hysets_02450200,0.0001
wqms_23204143,34.28534,-87.39926,United States of America,7121131420,750233575,750233575,camels_02450250,0.0001
wqms_23204144,33.8155,-87.38434,United States of America,7121135950,750267923,750211682,hysets_02454000,12.1072
wqms_23204145,34.08451,-86.27305,United States of America,7121132580,750176156,750175564,,
wqms_23204146,34.13426,-86.38653,United States of America,7120678640,750238315,750225886,hysets_02454500,0.0004
wqms_23204147,34.18286,-86.38106,United States of America,7120678580,750223514,750050057,,
wqms_23204148,34.11455,-86.43889,United States of America,7121132830,750240684,750238907,hysets_02455000,30.7377
wqms_23204149,34.10593,-86.40333,United States of America,7121132830,750168461,750054206,,
wqms_23204150,34.04512,-86.57193,United States of America,7120682580,750210494,750209902,hysets_02454995,0.0003
wqms_23204151,34.02433,-86.57411,United States of America,7120682580,750282718,750238907,hysets_02455000,0.0005
wqms_23204152,33.98025,-86.61631,United States of America,7120682580,750293375,750238907,hysets_02455000,9.5842
wqms_23204153,33.86066,-86.4459,United States of America,7121134770,750238323,750185633,hysets_02455185,0.0001
wqms_23204154,33.87356,-86.57299,United States of America,7120683180,750259043,750185633,hysets_02455185,22.4924
wqms_23204155,33.88017,-86.58001,United States of America,7120683180,750245426,750185633,hysets_02455185,23.7619
wqms_23204156,33.94366,-86.55859,United States of America,7120683040,750254304,750215231,hysets_02455280,7.7623
wqms_23204157,33.93473,-86.58268,United States of America,7120683040,750254304,750215231,hysets_02455280,11.8386
wqms_23204158,33.92018,-86.60792,United States of America,7120682850,750264369,750215231,hysets_02455280,0.0001
wqms_23204159,33.94517,-86.66771,United States of America,7120685300,750298112,750238907,hysets_02455000,20.2622
wqms_23204160,33.93374,-86.67379,United States of America,7120685300,750298704,750238907,hysets_02455000,21.8962
wqms_23204161,33.91536,-86.70636,United States of America,7120685300,750289233,750238907,hysets_02455500,28.3135
wqms_23204162,33.90044,-86.67356,United States of America,7120685300,750289825,750238907,hysets_02455500,21.6758
wqms_23204163,33.88857,-86.69498,United States of America,7120685300,750271474,750238907,hysets_02455500,16.3547
wqms_23204164,33.88382,-86.69827,United States of America,7120685300,750271474,750238907,hysets_02455500,17.0894
wqms_23204165,33.88676,-86.69624,United States of America,7120685300,750271474,750238907,hysets_02455500,16.635
wqms_23204166,33.8825,-86.69918,United States of America,7120685300,750271474,750238907,hysets_02455500,17.2934
wqms_23204167,33.87956,-86.70122,United States of America,7120685300,750271474,750238907,hysets_02455500,17.7483
wqms_23204168,33.88761,-86.73067,United States of America,7120685300,750034674,750034674,,
wqms_23204169,33.84658,-86.72831,United States of America,7120685300,750279763,750238907,hysets_02455500,5.6473
wqms_23204170,33.83396,-86.66716,United States of America,7120685300,750040595,750040595,,
wqms_23204171,33.84211,-86.72706,United States of America,7120685300,750184451,750040595,,
wqms_23204172,33.83039,-86.75585,United States of America,7120685300,750280355,750238907,hysets_02455500,0.0006
wqms_23204173,33.69222,-86.85733,United States of America,7121135610,750039415,750039415,hysets_02456330,6.4112
wqms_23204174,33.70589,-86.83656,United States of America,7121135610,750039415,750039415,hysets_02456330,7.4613
wqms_23204175,33.70788,-86.85992,United States of America,7121135610,750039415,750039415,hysets_02456330,7.6276
wqms_23204176,33.72812,-86.866,United States of America,7121135610,750199254,750039415,hysets_02456330,6.4527
wqms_23204177,33.73624,-86.8668,United States of America,7121135610,750200438,750039415,hysets_02456330,0.0006
wqms_23204178,33.56652,-86.72751,United States of America,7121137450,750145387,750145387,hysets_02458148,3.6265
wqms_23204179,33.54833,-86.74333,United States of America,7121137450,750145387,750145387,hysets_02458148,3.4624
wqms_23204180,33.54389,-86.79044,United States of America,7121137450,750146571,750145387,hysets_02458200,0.5812
wqms_23204181,33.529,-86.83896,United States of America,7121137450,750162555,750145387,hysets_02458300,3.0337
wqms_23204182,33.50992,-86.82639,United States of America,7121138530,750154860,750154860,,
wqms_23204183,33.50569,-86.83643,United States of America,7121138530,750154860,750154860,,
wqms_23204184,33.44758,-87.12139,United States of America,7121138160,750238926,750230639,hysets_02462000,0.3177
wqms_23204185,33.48391,-87.10365,United States of America,7121138160,750174396,750034684,,
wqms_23204186,33.47931,-87.5962,United States of America,7121138130,750228861,750214056,camels_02464000,0.0003
wqms_23204187,33.40623,-87.53813,United States of America,7120694520,750023439,750023439,camels_02464146,3.76
wqms_23204188,33.38544,-87.57922,United States of America,7120697240,750258463,750214056,hysets_02464500,10.007
wqms_23204189,33.42476,-87.64254,United States of America,7120694510,750192158,750191566,hysets_02464360,0.0001
wqms_23204190,33.35544,-87.60433,United States of America,7120697240,750253728,750214056,hysets_02464500,4.065
wqms_23204191,33.35382,-87.55359,United States of America,7120697240,750255504,750214056,hysets_02464500,0.0002
wqms_23204192,33.37449,-87.54233,United States of America,7120697240,750025216,750025216,,
wqms_23204193,33.29522,-87.56893,United States of America,7120697240,750187426,750149537,hysets_02464660,0.0005
wqms_23204194,33.31056,-87.52044,United States of America,7120697240,750278594,750214056,hysets_02464500,9.9602
wqms_23204195,33.20972,-87.59019,United States of America,7120698100,750275044,750296927,hysets_02465000,0.0002
wqms_23204196,32.77799,-87.84194,United States of America,7121144830,750152512,750128832,,
wqms_23204197,32.53739,-87.68462,United States of America,7120710990,750205799,750204615,hysets_02466500,0
wqms_23204198,32.52054,-87.87981,United States of America,7120713800,750237767,750304031,hysets_02467000,0.2467
wqms_23204199,32.57381,-88.19289,United States of America,7120712550,750227109,750234803,hysets_02467500,0.0004
wqms_23204200,32.32876,-87.79307,United States of America,7121148340,750228300,750218236,hysets_02468500,0.0002
wqms_23204201,30.838,-88.09,United States of America,7120744890,750139540,750022323,,
wqms_23204202,30.74092,-88.16224,United States of America,7121160870,750133623,750137174,hysets_0247100550,0.0002
wqms_23204203,30.70638,-88.1512,United States of America,7120046590,750012856,750012856,hysets_02471013,1.3524
wqms_23204204,30.7079,-88.10146,United States of America,7120046590,750147239,750012856,hysets_02471013,1.7859
wqms_23204205,30.69701,-88.08804,United States of America,7120046590,750147239,750012856,hysets_02471013,4.1547
wqms_23204206,30.69952,-88.07945,United States of America,7120046590,750147239,750012856,hysets_02471013,5.223
wqms_23204207,30.7113,-88.10483,United States of America,7120046590,750147239,750012856,hysets_02471013,1.1743
wqms_23204208,30.72404,-88.05845,United States of America,7120046590,750165591,750012856,hysets_02471013,7.0479
wqms_23204209,31.05285,-87.83589,United States of America,7121158880,750155518,750155518,,
wqms_23204210,30.96773,-87.86406,United States of America,7120742750,750152561,750151969,,
wqms_23204211,30.89978,-87.85129,United States of America,7120046570,750167363,750167363,,
wqms_23204212,30.77633,-87.82557,United States of America,7120046550,750152566,750109941,,
wqms_23204213,30.81196,-88.45874,United States of America,7121160660,750188677,750209385,hysets_02479560,0.0002
wqms_23204214,30.9154,-88.32365,United States of America,7121160740,750138946,750137762,hysets_02479945,13.3915
wqms_23204215,30.85819,-88.332,United States of America,7121160740,750154339,750137762,hysets_02479945,9.5954
wqms_23204216,30.8563,-88.33277,United States of America,7121160740,750176244,750137762,hysets_02479945,0.0004
wqms_23204217,30.85213,-88.28731,United States of America,7121160740,750138948,750138948,hysets_02479948,2.5187
wqms_23204218,30.83901,-88.29967,United States of America,7121160740,750138948,750138948,hysets_02479948,0.8334
wqms_23204219,30.82178,-88.31472,United States of America,7121160740,750138948,750138948,hysets_02479948,4.1542
wqms_23204220,30.81183,-88.31546,United States of America,7121160740,750014037,750014037,hysets_02479950,4.8579
wqms_23204221,30.8031,-88.33008,United States of America,7121160740,750146053,750145461,hysets_02479955,0.0003
wqms_23204222,30.799,-88.33481,United States of America,7121161650,750146645,750145461,hysets_02479960,2.5838
wqms_23204223,30.78333,-88.34844,United States of America,7121161650,750146645,750145461,hysets_02479960,0.0005
wqms_23204224,30.74711,-88.33744,United States of America,7121161650,750182758,750145461,hysets_02479980,2.4222
wqms_23204225,30.76189,-88.34822,United States of America,7121161650,750182758,750145461,hysets_02479980,0
wqms_23204226,30.73896,-88.25901,United States of America,7121161650,750010487,750010487,hysets_02480002,8.5677
wqms_23204227,30.73893,-88.25924,United States of America,7121161650,750010487,750010487,hysets_02480002,8.5935
wqms_23204228,30.7256,-88.27664,United States of America,7121161650,750010487,750010487,hysets_02480002,3.0287
wqms_23204229,34.42743,-85.87597,United States of America,7121129170,760368982,760372305,hysets_03572900,16.0462
wqms_23204230,34.37852,-85.9901,United States of America,7121129160,760395611,760372305,hysets_03572900,0.0002
wqms_23204231,34.38994,-86.0198,United States of America,7121129160,760337370,760372305,hysets_03572900,4.4226
wqms_23204232,34.69009,-86.59651,United States of America,7120668500,760478786,760435521,,
wqms_23204233,34.68357,-86.59951,United States of America,7120668500,760443843,760435521,,
wqms_23204234,34.67799,-86.60137,United States of America,7120668500,760443843,760435521,,
wqms_23204235,34.47634,-87.14172,United States of America,7121128450,760358997,760309076,hysets_03577000,0.0002
wqms_23204236,34.78475,-86.9478,United States of America,7120667530,760430523,760443829,,
wqms_23204237,34.54121,-87.35755,United States of America,7121127080,760349007,760349007,hysets_03586500,18.2583
wqms_23204238,34.55982,-87.34335,United States of America,7121127080,760349007,760349007,hysets_03586500,23.0927
wqms_23204239,34.78232,-87.67436,United States of America,7120665170,760535356,760668393,grdc_4123062,99.9784
wqms_23204240,34.39778,-87.98911,United States of America,7121128670,760415579,760294112,,
wqms_23204241,35.89851,-89.75694,United States of America,7121114100,760726630,760726237,grdc_4127501,311.585
wqms_23204242,36.45602,-90.13731,United States of America,7121108590,760655032,760640001,hysets_07037500,130.9092
wqms_23204243,35.82086,-90.43248,United States of America,7120641920,760603497,760568548,,
wqms_23204244,35.84789,-90.12303,United States of America,7120644440,760676714,760565215,,
wqms_23204245,35.85955,-90.04814,United States of America,7121114150,760477029,760327266,,
wqms_23204246,35.37481,-90.46816,United States of America,7120653480,760453774,760458767,,
wqms_23204247,35.27347,-90.56029,United States of America,7121122050,760645141,760616811,,
wqms_23204248,35.26359,-90.68907,United States of America,7121121950,760427157,760427157,,
wqms_23204249,35.01331,-90.71922,United States of America,7121123330,760601898,760588552,hysets_07047904,19.3187
wqms_23204250,35.59305,-90.78044,United States of America,7121117290,760575229,760575229,hysets_07047942,65.5858
wqms_23204251,35.58755,-90.77565,United States of America,7121117290,760430462,760428798,,
wqms_23204252,35.57498,-90.8073,United States of America,7121117290,760367231,760209147,,
wqms_23204253,35.56369,-90.79386,United States of America,7121117770,760367231,760209147,,
wqms_23204254,35.51116,-90.77735,United States of America,7121118740,760540293,760540293,,
wqms_23204255,35.40546,-90.8221,United States of America,7121119620,760590220,760575229,hysets_07047942,33.7335
wqms_23204256,35.40036,-90.82666,United States of America,7121119620,760590220,760575229,hysets_07047942,34.5954
wqms_23204257,35.39376,-90.82747,United States of America,7121119620,760583565,760575229,hysets_07047942,28.5402
wqms_23204258,35.25155,-90.90289,United States of America,7120654210,760543639,760490379,,
wqms_23204259,35.2621,-90.92062,United States of America,7120654310,760540311,760490379,,
wqms_23204260,35.1911,-90.86785,United States of America,7121121670,760555293,760575229,hysets_07047942,3.6061
wqms_23204261,35.17355,-90.88293,United States of America,7120658840,760570270,760575229,hysets_07047942,0.0005
wqms_23204262,35.06366,-90.89977,United States of America,7120658840,760385572,760385572,,
wqms_23204263,35.03906,-90.91084,United States of America,7121123960,760583592,760575229,hysets_07047950,10.0553
wqms_23204264,35.0201,-90.91491,United States of America,7121123960,760443818,760443818,,
wqms_23204265,34.97278,-90.88557,United States of America,7121123960,760568620,760575229,hysets_07047950,0.0005
wqms_23204266,34.95691,-90.84125,United States of America,7121123960,760387245,760387245,,
wqms_23204267,34.85921,-90.89999,United States of America,7120664290,760362295,760360631,,
wqms_23204268,34.86975,-90.89011,United States of America,7120664290,760377270,760360631,,
wqms_23204269,34.87773,-90.85953,United States of America,7120664290,760367282,760317359,,
wqms_23204270,34.8381,-90.79607,United States of America,7120665230,760533688,760575229,hysets_07047950,26.8535
wqms_23204271,34.78766,-90.75268,United States of America,7120665230,760507067,760575229,hysets_07047950,42.1192
wqms_23204272,34.65394,-90.63502,United States of America,7120668390,760475460,760616811,,
wqms_23204273,35.95615,-93.97855,United States of America,7120636150,760566883,760521965,,
wqms_23204274,36.01618,-94.06705,United States of America,7120636220,760565214,760573546,,
wqms_23204275,36.05051,-94.11849,United States of America,7120635630,760595163,760480360,hysets_07048550,5.0767
wqms_23204276,36.05394,-94.08307,United States of America,7120635630,760595163,760480360,hysets_07048550,0.0004
wqms_23204277,36.06771,-94.0707,United States of America,7120635550,760615131,760615131,grdc_4125904,5.9723
wqms_23204278,36.07309,-94.08106,United States of America,7120634810,760633434,760615131,grdc_4125904,0.482
wqms_23204279,36.07836,-94.08497,United States of America,7120634810,760633434,760615131,grdc_4125904,1.3482
wqms_23204280,36.08433,-94.08289,United States of America,7120634810,760633434,760615131,grdc_4125904,2.566
wqms_23204281,36.08942,-94.0668,United States of America,7120634810,760543576,760615131,grdc_4125904,5.122
wqms_23204282,36.08638,-94.04981,United States of America,7120634810,760543576,760615131,grdc_4125904,7.1646
wqms_23204283,36.08899,-94.02583,United States of America,7120634810,760545240,760615131,grdc_4125904,8.8756
wqms_23204284,36.10396,-94.00693,United States of America,7120633300,760515288,760535262,hysets_07048800,0.0005
wqms_23204285,36.10869,-94.01103,United States of America,7120633300,760578519,760578519,hysets_07050000,125.3744
wqms_23204286,36.11287,-94.03324,United States of America,7120633300,760578519,760578519,hysets_07050000,127.9759
wqms_23204287,36.1237,-93.73471,United States of America,7121111000,760515286,760405465,,
wqms_23204288,36.20072,-93.85454,United States of America,7121110570,760650063,760490342,hysets_07049000,0.0005
wqms_23204289,36.26766,-93.9437,United States of America,7120631760,760601803,760490342,hysets_07049000,16.1414
wqms_23204290,36.42139,-93.84716,United States of America,7121108210,760641727,760578519,hysets_07050000,23.6566
wqms_23204291,36.47265,-93.76644,United States of America,7121107860,760601787,760578519,hysets_07050000,0.0002
wqms_23204292,36.18948,-93.65201,United States of America,7120631770,760573522,760450403,,
wqms_23204293,36.34839,-93.59073,United States of America,7120627730,760591814,760515282,,
wqms_23204294,36.36374,-93.60753,United States of America,7120627730,760623428,760515282,,
wqms_23204295,36.42768,-93.62127,United States of America,7120622870,760630079,760531918,hysets_07050500,0.0003
wqms_23204296,36.42909,-93.30678,United States of America,7120625960,760598462,760591809,,
wqms_23204297,36.36584,-92.57575,United States of America,7121109420,760678337,760679984,hysets_07057370,58.5437
wqms_23204298,36.23263,-93.09155,United States of America,7121110490,760525261,760467026,,
wqms_23204299,36.24411,-93.07725,United States of America,7121110490,760525261,760467026,,
wqms_23204300,36.2459,-92.83481,United States of America,7120631520,760580171,760575181,hysets_07055608,22.4233
wqms_23204301,36.223,-92.67975,United States of America,7121110580,760633420,760575181,hysets_07055608,0
wqms_23204302,36.00991,-93.18414,United States of America,7120636290,760531936,760468709,,
wqms_23204303,35.98386,-92.74797,United States of America,7120637480,760608480,760650074,hysets_07056000,0.0001
wqms_23204304,35.92517,-92.7197,United States of America,7120637580,760516965,760463726,hysets_07056515,2.1529
wqms_23204305,36.06709,-92.57758,United States of America,7121111550,760660059,760650074,hysets_07056700,0.0001
wqms_23204306,36.2923,-92.376,United States of America,7120631700,760418760,760367175,,
wqms_23204307,36.22399,-92.29918,United States of America,7120631790,760708303,760679984,hysets_07057370,0.0001
wqms_23204308,36.24857,-92.23794,United States of America,7120631800,760616779,760621730,hysets_07057500,69.1945
wqms_23204309,36.21499,-92.28401,United States of America,7120631800,760683343,760621730,hysets_07057500,75.7256
wqms_23204310,36.11508,-92.14337,United States of America,7120635720,760628439,760679984,hysets_07057370,31.0288
wqms_23204311,36.05398,-91.91592,United States of America,7120635560,760402138,760402138,,
wqms_23204312,35.9104,-92.16531,United States of America,7120638900,760501991,760403810,,
wqms_23204313,35.93566,-92.12114,United States of America,7120638800,760520293,760403810,,
wqms_23204314,35.75868,-91.64171,United States of America,7120644230,760743281,760679984,grdc_4125902,0.1563
wqms_23204315,35.70021,-91.55522,United States of America,7121116460,760635126,760679984,grdc_4125902,12.8352
wqms_23204316,35.64356,-91.4615,United States of America,7120645680,760660090,760679984,grdc_4125902,31.4187
wqms_23204317,36.40206,-90.5419,United States of America,7121109050,760658367,760706568,,
wqms_23204318,36.29869,-90.85867,United States of America,7120630880,760711616,760651635,camels_07068000,71.5295
wqms_23204319,36.25417,-90.97028,United States of America,7120633970,760638411,760711628,grdc_4125941,31.6804
wqms_23204320,36.50255,-91.52617,United States of America,7121107630,760603448,760573483,hysets_07069220,4.0757
wqms_23204321,36.49376,-91.53279,United States of America,7121107630,760603448,760573483,hysets_07069220,5.7127
wqms_23204322,36.31422,-91.48274,United States of America,7120630870,760636742,760573483,hysets_07069305,0.0004
wqms_23204323,36.35266,-91.63438,United States of America,7120629400,760575171,760550200,,
wqms_23204324,36.2248,-91.25108,United States of America,7120631480,760563534,760573483,hysets_07069500,12.5439
wqms_23204325,36.19012,-91.22317,United States of America,7120633510,760413776,760413776,,
wqms_23204326,36.19822,-91.17693,United States of America,7120633510,760413776,760413776,,
wqms_23204327,36.24534,-91.08485,United States of America,7120633310,760694988,760613428,hysets_07072000,17.5735
wqms_23204328,36.102,-91.09687,United States of America,7121112790,760626775,760711628,hysets_07072500,0.0005
wqms_23204329,36.02793,-91.32522,United States of America,7120636490,760623452,760561881,hysets_07074000,28.4571
wqms_23204330,35.64188,-91.32299,United States of America,7120647310,760656762,760711628,hysets_07074420,24.1711
wqms_23204331,35.639,-91.31542,United States of America,7120647310,760593531,760593531,grdc_4125901,7.3273
wqms_23204332,35.60566,-91.2887,United States of America,7120647310,760595195,760593531,grdc_4125901,0.1253
wqms_23204333,35.40655,-91.32814,United States of America,7120653250,760551947,760503669,,
wqms_23204334,35.36802,-91.36489,United States of America,7120653250,760566927,760503669,,
wqms_23204335,35.34988,-91.42983,United States of America,7120653250,760585230,760593531,hysets_07074850,17.0471
wqms_23204336,35.29283,-91.39481,United States of America,7120653250,760608530,760593531,hysets_07074850,0.0004
wqms_23204337,35.6529,-92.32056,United States of America,7121116440,760620153,760593517,hysets_07075000,7.5165
wqms_23204338,35.51695,-91.99651,United States of America,7121118080,760630147,760583550,hysets_07076517,41.8544
wqms_23204339,35.49014,-91.97357,United States of America,7120649790,760615174,760583550,hysets_07076517,27.7953
